,ORF,R value,P value,Bon,BH
3912,YIL158W,-0.06330610540204437,0.6080408673021824,4158.9995323469275,1.062867245680278
3913,YJL099W,0.06320712079092083,0.6086030973049994,4162.845185566196,1.063578228299999
3914,YGL251C,-0.06317115009435238,0.608807465939907,4164.243067028964,1.0636636186536306
3915,YKR099W,-0.06292451591673497,0.6102095288199416,4173.833177128401,1.0658409543228808
3916,YNL126W,-0.06291170048460722,0.6102824200939574,4174.331753442669,1.0656961331229688
3917,YGL179C,0.06290693060429353,0.6103095510566822,4174.517329227706,1.0654714980162598
3918,YHR107C,0.06289154997755998,0.6103970392485425,4175.115748460031,1.065352321627974
3919,YJR085C,0.06287448396834838,0.6104941206094748,4175.779784968808,1.065249945145104
3920,YER052C,-0.0628286592822203,0.6107548311216091,4177.563044871807,1.065433064236625
3921,YDR371W,-0.06281563910378803,0.6108289156588789,4178.069783106732,1.065290612724817
3922,YNR034W,0.06280255001692304,0.6109033962079378,4178.579230062294,1.0651489243085124
3923,YOR147W,-0.0627642971059589,0.6111210884699213,4180.068245134262,1.06525694320445
3924,YHR127W,0.06275285233558323,0.611186225673918,4180.513783609599,1.0650990531489424
3925,YOR250C,0.06261066847892695,0.6119957068249677,4186.05063468278,1.0662380628331074
3926,YGL254W,0.06260175687326036,0.6120464578116025,4186.397771431361,1.0660549456153199
3927,YBR152W,-0.06249970829777147,0.6126277471338735,4190.373790395694,1.0667957714856655
3928,YHL011C,0.062490714534184956,0.6126789888586419,4190.724283793111,1.066613459860807
3929,YMR233W,0.06246722028327646,0.6128128554477106,4191.639931262341,1.066575046122733
3930,YBR085C-A,0.06242923521761448,0.6130293151486303,4193.120515616632,1.0666803652039256
3931,YDL061C,0.06223727666238939,0.6141237042776873,4200.60613725938,1.0683128528126604
3932,YFL047W,-0.06201542251217301,0.6153895801284468,4209.264728078576,1.0702427480494727
3933,YJR010C-A,0.06200070559597076,0.6154735928912591,4209.839375376212,1.0701167705582644
3934,YNL311C,-0.061903133968630064,0.6160307133207039,4213.650079113615,1.0708132348446289
3935,YMR066W,0.06189948077884853,0.6160515767276865,4213.792784817376,1.0705774351670163
3936,YNL240C,0.061887636274295,0.6161192229077802,4214.255484689216,1.0704230339571288
3937,YMR170C,0.061840631703778605,0.6163877062017454,4216.091910419938,1.070617549624159
3938,YLR248W,-0.06178433446495645,0.6167093338610882,4218.291843609843,1.070904250726033
3939,YJL082W,-0.0617746085225554,0.6167649057181274,4218.671955111991,1.0707289226172567
3940,YPL060W,0.06171668559839753,0.6170959087564043,4220.936015893805,1.0710317218710492
3941,YNR024W,-0.06158003068781778,0.6178771302881774,4226.279571171133,1.0721155685365635
3942,YMR074C,0.06157969142417658,0.6178790702985413,4226.292840842022,1.0718470303936145
3943,YDR363W,-0.061571039107880574,0.6179285476953982,4226.6312662365235,1.0716610715609847
3944,YBR151W,0.06156140386115912,0.6179836478734675,4227.008151454517,1.0714849560087496
3945,YLL004W,0.06154303500253908,0.6180886979523903,4227.726693994349,1.0713955129230486
3946,YJL049W,0.06152283634225993,0.6182042213325987,4228.516873914975,1.0713242649898593
3947,YGR126W,-0.06152129455274389,0.6182130397585351,4228.5771919483805,1.0710681843840884
3948,YMR191W,-0.061488616358415245,0.6183999587369972,4229.855717761061,1.0711207186024465
3949,YNL139C,-0.061421767597790895,0.6187824082080122,4232.471672142804,1.0715118157323555
3950,YER133W,0.061419559257086115,0.6187950441019684,4232.558101657464,1.0712624909282369
3951,YPL179W,0.061383407898728745,0.6190019140361634,4233.973092007358,1.0713494666010521
3952,YDR451C,-0.06136302805947289,0.6191185471637826,4234.770862600273,1.071280258689672
3953,YGR202C,-0.06134144304225012,0.6192420877020548,4235.615879882055,1.0712230348715364
3954,YKL183C-A,0.06130886802888089,0.6194285487131574,4236.891273197997,1.0712746582042976
3955,YPL144W,0.06120324726810745,0.6200332917424556,4241.027715518396,1.0720494730835177
3956,YHR189W,0.06117295175508187,0.6202067983333455,4242.214500600083,1.0720784686884213
3957,YPR065W,0.06108403828690651,0.6207161373097457,4245.69837919866,1.0726878168768723
3958,YPL016W,-0.061073250049977705,0.6207779495985887,4246.121175254347,1.0725236613423457
3959,YJR094W-A,-0.061041593311430165,0.6209593451681665,4247.361920950259,1.072566141654106
3960,YNL073W,0.061030413525463324,0.6210234115907964,4247.800135281048,1.0724059922446474
3961,YOR237W,-0.06099561714334028,0.6212228322800477,4249.164172795527,1.0724795993931162
3962,YPR025C,-0.06097416475631564,0.6213457910776063,4250.005210970828,1.072421198831902
3963,YIL014W,0.06096717274827504,0.6213858694520105,4250.279347051752,1.0722198150988274
3964,YBR210W,0.060874010199923015,0.6219199843315077,4253.932692827513,1.0728707926425
3965,YML069W,-0.060829936670230254,0.6221727323225568,4255.661489086288,1.073036179799871
3966,YGL107C,-0.06081797871447713,0.6222413149900998,4256.130594532283,1.072883941147538
3967,YOR288C,0.06081364749151341,0.6222661567174934,4256.300511947655,1.0726563790190662
3968,YBL101C,0.06078123030918248,0.6224520987967177,4257.572355769549,1.0727065648197402
3969,YDR221W,0.06077537749798475,0.6224856725106027,4257.801999972523,1.0724942065421972
3970,YDR356W,-0.06064504320243641,0.6232335129700765,4262.917228715323,1.0735122711446294
3971,YPL202C,0.060641606991805354,0.6232532346206483,4263.052124805235,1.073275962941902
3972,YNR040W,0.06063582025391101,0.6232864473904814,4263.2793001508935,1.0730630002896786
3973,YNL148C,-0.06060327417956399,0.6234732583337321,4264.557087002728,1.0731145161053668
3974,YNL080C,0.06060226027641241,0.6234790784082966,4264.596896312749,1.0728545651101256
3975,YKL110C,-0.060526330950193274,0.6239149982502412,4267.57858803165,1.0733346549375378
3976,YBR195C,-0.06049126688970487,0.6241163488950354,4268.955826442042,1.0734110702645316
3977,YLR405W,-0.060480586312142134,0.6241776861249291,4269.3753730945145,1.0732467001243124
3978,YCL061C,-0.06047139642101959,0.6242304645649304,4269.736377624124,1.0730676998301392
3979,YML071C,-0.06045919334099089,0.6243005509542962,4270.215768527386,1.0729185348058758
3980,YFL061W,0.060451438336583355,0.6243450922768149,4270.520431173414,1.0727255541756882
3981,YPR202W,0.06044753062971697,0.6243675369285476,4270.673952591265,1.0724947143624473
3982,YMR227C,0.06043578669920901,0.624434992459008,4271.135348419615,1.0723412875771066
3983,YLR047C,0.06042433281213897,0.6245007849820736,4271.5853692773835,1.0721850826499457
3984,YAR064W,-0.06041587430035367,0.6245493735821006,4271.917715301568,1.071999426675425
3985,YDL241W,-0.0604158743003537,0.6245493735821006,4271.917715301568,1.0717304855247285
3986,YJR079W,-0.06041587430035369,0.6245493735821006,4271.917715301568,1.071461679283062
3987,YOR354C,0.06038766242307764,0.6247114438359167,4273.02627583767,1.071470981905133
3988,YHR105W,0.060345314396104445,0.6249547560640678,4274.690531478223,1.0716195867330718
3989,YNL295W,-0.060316449034026096,0.6251206260124672,4275.825081925275,1.071635358878515
3990,YDL053C,-0.06025314149725614,0.6254844770748799,4278.3138231921785,1.0719904342751638
3991,YMR312W,0.060165683500529504,0.6259872761223857,4281.752968677119,1.0725834089872541
3992,YGR111W,0.06003121760875346,0.6267606566742122,4287.042891651611,1.0736395921992514
3993,YPL249C-A,-0.059996150441257334,0.626962411449069,4288.422894311631,1.0737162980249453
3994,YCR094W,-0.05996838041679083,0.6271222023262698,4289.515863911685,1.0737211173746397
3995,YBR218C,-0.0599083586121618,0.6274676308409738,4291.878594952261,1.0740436924304957
3996,YNR012W,-0.059894531335106485,0.6275472188283506,4292.422976785918,1.0739111775796641
3997,YBL020W,-0.05987448769527474,0.6276625948983588,4293.212149104775,1.0738399572548212
3998,YKL095W,-0.05978468804351844,0.6281796127036238,4296.748550892787,1.074455751661112
3999,YER028C,-0.05977161458872586,0.6282548974567531,4297.263498604191,1.0743158746510477
4000,YOR217W,-0.0597072942529834,0.6286253473429205,4299.797375825577,1.074680673787947
4001,YHR059W,0.05965918190776302,0.6289025078363693,4301.693153600766,1.0748858454774528
4002,YLR186W,-0.05962400138423829,0.6291052044098506,4303.079598163378,1.074963676783257
4003,YBR217W,-0.0594737800572197,0.6299710287386041,4309.0018365720525,1.076174284858155
4004,YER061C,0.05946860385523849,0.6300008714584588,4309.205960775858,1.075956544513323
4005,YHR182W,0.05944100126458563,0.6301600205688868,4310.294540691186,1.0759596956293525
4006,YMR076C,-0.05943550940556218,0.6301916871509072,4310.511140112206,1.0757452308740219
4007,YGL025C,-0.05939507812829066,0.6304248381767594,4312.1058931290345,1.0758747238345894
4008,YJR022W,0.05930247795406656,0.6309589618664284,4315.7592991663705,1.0765176600564657
4009,YER128W,-0.05928183311803829,0.6310780682863544,4316.573987078664,1.0764523658550285
4010,YLL035W,0.059269991329398496,0.6311463914391112,4317.041317443521,1.0763005029776915
4011,YDR128W,0.05913143197980543,0.6319460611882278,4322.511058527479,1.0773955778981752
4012,YLR102C,-0.059075737398332336,0.632267610837464,4324.710458128254,1.0776751702288199
4013,YPL281C,-0.059010263724195725,0.6326457064435422,4327.296632073829,1.0780509795898925
4014,YMR165C,-0.058962810040455615,0.6329197993477809,4329.171427538821,1.0782494215538783
4015,YJR082C,0.05895580321258868,0.6329602750229382,4329.448281156897,1.0780498708060002
4016,YLR266C,-0.05892074284569573,0.6331628210326522,4330.833695863341,1.0781263868218425
4017,YOL044W,-0.05892023327593961,0.6331657650482811,4330.853832930243,1.0778630743977706
4018,YHL028W,-0.058914680779650945,0.6331978447060401,4331.073257789314,1.077649479420083
4019,YBR214W,-0.058890745296133,0.6333361401522346,4332.019198641285,1.0776167160799215
4020,YPL231W,-0.05886517514360288,0.6334838942896992,4333.029836941542,1.077600058926024
4021,YOL159C-A,0.05879126793975366,0.6339110387179318,4335.951504830653,1.0780585541597845
4022,YKR098C,0.058788415515338706,0.6339275266077623,4336.064281997094,1.0778186134718106
4023,YJL170C,-0.0587866533804456,0.6339377123777814,4336.133952664025,1.077568079687879
4024,YOR190W,0.05876973563925206,0.6340355064215817,4336.802863923619,1.077466550043135
4025,YDL203C,0.05874657852515699,0.6341693776679106,4337.7185432485085,1.077426364443246
4026,YNR060W,-0.05873355570670439,0.6342446677030036,4338.233527088544,1.0772866965702865
4027,YNR030W,-0.05868805281070812,0.6345077668739079,4340.03312541753,1.0774660192198435
4028,YFR052W,0.05864245424040371,0.6347714645047543,4341.836817212519,1.0776462688539388
4029,YGR082W,-0.058618686187870625,0.6349089336824207,4342.777106387758,1.0776121852078804
4030,YER114C,-0.05858903999554219,0.6350804179647606,4343.950058878962,1.0776358369831214
4031,YHR041C,0.058570302128612,0.6351888144207085,4344.691490637646,1.0775524530351304
4032,YCL045C,-0.05854203281306535,0.6353523636939661,4345.810167666728,1.0775626500537387
4033,YGR296W,-0.058539479121280484,0.635367138676338,4345.9112285461515,1.0773205821879404
4034,YHR122W,-0.05846371023970515,0.6358055818184984,4348.910179638529,1.0777968227109118
4035,YLR059C,-0.0584548085538559,0.6358571003794791,4349.262566595637,1.0776170878581854
4036,YIR004W          DJP1,0.058380113198589566,0.6362894680150026,4352.219961222618,1.0780827250984935
4037,YNL007C,0.058377664026217635,0.636303646889576,4352.3169447247,1.0778397584756563
4038,YEL052W,0.05834960924567478,0.6364660723528024,4353.427934893169,1.077847966054263
4039,YOR287C,-0.05833221775199519,0.6365667704124816,4354.116709621374,1.0777516607973698
4040,YKL130C,-0.05831829346034807,0.6366473978400919,4354.668201226229,1.0776214306424718
4041,YOL034W,-0.05821688277080008,0.6372347345944746,4358.685584626206,1.0783487344448803
4042,YDR117C,-0.05816598702100296,0.6375295896910125,4360.702393486526,1.0785808541890987
4043,YGR097W,-0.05811602759978565,0.637819074864018,4362.682472069883,1.0788037764762322
4044,YEL015W,-0.05809167583692095,0.6379601984367063,4363.647757307071,1.0787757125604625
4045,YDR167W,-0.05798380599200674,0.6385854809296501,4367.924689558807,1.0795661615320826
4046,YLR361C-A,-0.05797052812651643,0.6386624652860879,4368.451262556841,1.079429518793388
4047,YBR239C,-0.05794684005355733,0.6387998169202339,4369.3907477344,1.079394947562846
4048,YER152C,-0.05783117844860038,0.6394706366919585,4373.979154972996,1.0802615843351435
4049,YJL094C,0.05779981539990139,0.6396525873071208,4375.223697180706,1.0803021474520262
4050,YMR077C,-0.05778541250794669,0.6397361518126474,4375.795278398508,1.0801765683531248
4051,YPL138C,0.05776621565881053,0.6398475374436088,4376.557156114284,1.0800980148357069
4052,YIL095W,0.057699062801280496,0.6402372399963349,4379.222721574931,1.0804891985134297
4053,YJL019W,0.057688636997401815,0.640297751889331,4379.636622923024,1.0803247713179636
4054,YGL197W,0.057666064169073196,0.6404287737338323,4380.532812339413,1.080279361859288
4055,YKR069W,-0.0576402241866509,0.6405787729092054,4381.558806698965,1.0802659779829795
4056,YOR119C,-0.05752451729002273,0.6412506187160425,4386.1542320177305,1.0811324210051099
4057,YIL104C,-0.05747514597021409,0.6415373780478202,4388.11566584709,1.0813493508740981
4058,YBL074C,0.05742692045290908,0.6418175327605786,4390.031924082357,1.081555044119822
4059,YEL059C-A,0.05741380896336759,0.6418937094674764,4390.552972757539,1.0814169883639257
4060,YPL279C,-0.057410302379343664,0.6419140830646634,4390.692328162298,1.08118501062849
4061,YPR118W,-0.057408864472665,0.6419224375196702,4390.749472634544,1.080932908083344
4062,YDR044W,-0.05732894037700783,0.64238687820193,4393.926246901201,1.0814487440071872
4063,YKL163W,0.05730146794690622,0.6425465526681703,4395.018420250285,1.0814513829356016
4064,YPL051W,-0.057201124993919605,0.6431299001837568,4399.008517256897,1.0821669169143657
4065,YJL149W,-0.05717587539057718,0.6432767235726453,4400.012789236894,1.0821477592810855
4066,YFL001W,-0.057125579844962686,0.6435692266397303,4402.013510215755,1.0823736194285112
4067,YLR097C,0.057084109369837537,0.6438104464694604,4403.663453851109,1.0825131400813934
4068,YDR380W,0.05693722570709432,0.6446651142165487,4409.509381241193,1.0836837997643631
4069,YLR185W,-0.05690637296862114,0.6448446945309391,4410.737710591623,1.083719339211701
4070,YMR152W,0.0568944338731916,0.6449141922240168,4411.2130748122745,1.0835699029261299
4071,YOL112W,0.0568877481404327,0.6449531113208159,4411.479281434381,1.0833691752049068
4072,YHR026W,-0.056878538851319584,0.6450067221413389,4411.845979446758,1.083193218621841
4073,YLR370C,0.05687773637662823,0.6450113937411491,4411.87793318946,1.082935182422548
4074,YBR019C,0.05685966624409569,0.645116592493645,4412.597492656531,1.0828460104678606
4075,YPL216W,-0.05685726304476535,0.6451305837037365,4412.693192533558,1.0826038254498427
4076,YIL134W,0.05672849396840923,0.6458804450641076,4417.822244238496,1.0835963316748825
4077,YER089C,-0.056631610726950644,0.6464448574836745,4421.6828251883335,1.0842772989672225
4078,YGR084C,0.05662552464822705,0.6464803197762872,4421.925387269805,1.0840709456410407
4079,YKL065C,0.056555882236403135,0.6468861672165611,4424.701383761278,1.084485633274823
4080,YDR374W-A,-0.0565056371483131,0.6471790387506846,4426.704625054683,1.08471076330671
4081,YOR191W,-0.05642625488094241,0.6476418555908848,4429.870292241652,1.0852205517495475
4082,YPL233W,-0.05637476404786977,0.647942130154138,4431.924170254304,1.0854577933515317
4083,YDR421W,-0.05631368601293397,0.6482983861248608,4434.3609610940475,1.0857886780347814
4084,YGL243W,0.056302818033029035,0.6483617851271626,4434.794610269792,1.0856290355617606
4085,YHR103W,-0.05625989012828706,0.6486122319392812,4436.507666464683,1.085782590911572
4086,YPR173C,0.05620310387255913,0.6489435897826401,4438.774154113258,1.0860714837566083
4087,YPR063C,0.056172018754768765,0.6491250057046667,4440.015039019921,1.086109353967691
4088,YDR386W,-0.05617001398573789,0.6491367064397188,4440.095072047677,1.085863309378253
4089,YHR020W,-0.05614114524206635,0.6493052068093763,4441.247614576134,1.085879612365803
4090,YNL046W,-0.056112056448023105,0.6494750092986847,4442.409063603003,1.0858980844788568
4091,YMR153W,-0.05611152240731493,0.6494781268662665,4442.430387765263,1.085637924673818
4092,YGL002W,-0.05603547364263548,0.6499221376923836,4445.467421815903,1.086114688936209
4093,YIL026C,-0.056021968881396544,0.6500009979679289,4446.006826100634,1.085981149511635
4094,YJL055W,0.05601703874825865,0.6500297881509611,4446.203750952574,1.0857640417466605
4095,YKL059C,-0.05601257389580804,0.6500558617046253,4446.382094059637,1.0855425034325286
4096,YOL096C,0.13917678870796868,0.6502142796425955,4447.465672755353,1.0855420241043088
4097,YPL269W,-0.05597268552030858,0.6502888178075559,4447.975513803683,1.0854015407036806
4098,YJR101W,0.055962007203834235,0.6503511869820433,4448.402118957176,1.0852408194577154
4099,YPR024W,0.055955254145619616,0.6503906310139197,4448.67191613521,1.0850419307646855
4100,YLR360W,0.05594988709677154,0.6504219801668244,4448.886344341079,1.0848296377325235
4101,YER190W,-0.0558894505817553,0.6507750340449701,4451.301232867595,1.0851538841705497
