Gene name,LFQ Intensity A549_1,LFQ Intensity A549_2,LFQ Intensity A549_3,LFQ Intensity GAMG_1,LFQ Intensity GAMG_2,LFQ Intensity GAMG_3,LFQ Intensity HEK293_1,LFQ Intensity HEK293_2,LFQ Intensity HEK293_3,LFQ Intensity HeLa_1,LFQ Intensity HeLa_2,LFQ Intensity HeLa_3,LFQ Intensity HepG2_1,LFQ Intensity HepG2_2,LFQ Intensity HepG2_3,LFQ Intensity Jurkat_1,LFQ Intensity Jurkat_2,LFQ Intensity Jurkat_3,LFQ Intensity K562_1,LFQ Intensity K562_2,LFQ Intensity K562_3,LFQ Intensity LnCap_1,LFQ Intensity LnCap_2,LFQ Intensity LnCap_3,LFQ Intensity MCF7_1,LFQ Intensity MCF7_2,LFQ Intensity MCF7_3,LFQ Intensity RKO_1,LFQ Intensity RKO_2,LFQ Intensity RKO_3,LFQ Intensity U2OS_1,LFQ Intensity U2OS_2,LFQ Intensity U2OS_3
C4orf14,1.165778088815462e-05,1.19712133698442e-05,,,,8.293139348976245e-06,1.3227235336653636e-05,2.2516782845528964e-05,1.8612104800445785e-05,2.1985642998942126e-05,1.619001644715104e-05,3.8130465051694436e-05,5.111047100620147e-06,1.9719690767981185e-05,1.2514680551009854e-05,,,5.658403392094506e-06,4.363935647876207e-05,2.2739601766942642e-05,3.067185329152059e-05,3.572639002667843e-05,5.8830005513294e-05,2.8286887396632674e-05,3.270239741339628e-05,3.5362878859595455e-05,3.599474163452322e-05,,,,2.2478228595342437e-05,3.205382923218443e-05,3.573841185190941e-05
ORP10;OSBP9;OSBPL10,,,,5.952641288162947e-06,1.5089292098138223e-05,2.870707625066483e-06,,,,9.749181858041226e-06,4.2816611068704426e-06,,,,,,,,,,,,,,,7.346400710248548e-06,9.445458856190472e-07,,,,3.3305663011074374e-05,1.2826788060920904e-05,1.4226014576787676e-05
C19orf2,,,,,,,,,,,,,,,,,,,,,1.2393358660294115e-06,,,,,,,,,,,,
hCG_14669;LPHN2;RP11-563M18.1-010;RP11-563M18.1-011;KIAA0786;LEC1;LPHH1;RP11-563M18.1-009;RP11-563M18.1-008;RP11-563M18.1-012;RP11-563M18.1-005,,,,,,,1.34240660552861e-05,1.3496598837866672e-05,1.1818857306480891e-05,,,,,,,,,,,,,,,,,,,,,,,1.4101552183834684e-05,6.421762642217799e-06
ATP9A;ATPIIA;KIAA0611,,,,1.8368077889553386e-05,1.4742083464082299e-05,3.204814986783594e-05,4.2152960399764586e-06,,5.984053797997777e-06,7.5250115637895114e-06,,1.0580278561216527e-05,,,,,,,4.335591315613772e-06,,,4.675210128587711e-06,2.578866668994784e-05,8.173050109928703e-06,1.285847876422253e-05,1.4062858706206289e-05,2.4357519595131434e-05,,5.58972787242732e-06,,,,
FASTKD1;KIAA1800,,6.002707361613472e-06,4.770063763108552e-06,,,,,,2.89130221739591e-06,,9.686620601626328e-07,3.7622625719463774e-06,,,,,,2.5663264817165637e-06,4.870082717636178e-06,4.093764491782431e-06,3.117001549984677e-05,4.155508118637119e-06,1.111995139824237e-05,6.812933684470331e-06,,2.6575571538130213e-06,,,,,,,9.75816706888826e-07
EPI64;TBC1D10;TBC1D10A;dJ130H16.2;hCG_41315,4.794980974864587e-06,,,1.2357246567002083e-05,8.205609884885558e-06,2.9083519632258445e-05,,,2.64367150070186e-06,,,,,,2.967671105955132e-06,2.5449316673381612e-05,2.4825822457701035e-05,4.848874072402881e-05,,,,6.954871898196174e-06,5.908740119449751e-06,7.213103462805714e-06,1.129771440392001e-05,1.3497259982678408e-05,1.6296001673935595e-05,4.138431507850234e-06,4.958058713831431e-06,,1.0034092112590112e-05,9.932210582469569e-06,6.611930034771441e-06
KIAA1634;MAGI3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIAA1634;MAGI3,,,9.849749473595681e-06,,,3.503958572676296e-06,1.0879653913991271e-05,1.0964992512524745e-05,1.8848139579590514e-05,,,,,,,,,,,,,,,,,,,,,,,,4.422921683119161e-06
KIAA2023;SHPRH,,,6.760318920813672e-06,,,,1.5473554200784526e-05,1.2719567356148356e-05,3.8260662810594004e-05,9.7822142758597e-06,,2.7162772866675655e-05,,,,,,1.2419923059444578e-05,5.2590988962282824e-05,,,,,1.5846383482230722e-05,,,,,,,,,1.6393861033510425e-05
NCK2,,,,9.920275021472359e-06,,4.8210425313953555e-06,1.1313450486754999e-05,1.9407846090129723e-05,1.3443875727345603e-05,,,,,,,1.6444403545060622e-05,,2.116839376278288e-05,,,,,,,,,3.3266496159705356e-06,,,,1.3721168054078628e-05,3.2230268157534794e-05,2.459819552940916e-05
AIB1;BHLHE42;NCOA3;RAC3;TRAM1,,,,,,6.466882392094298e-06,,,,,,1.4465388500829112e-05,,,,,,3.878116983323832e-06,8.933246907761314e-06,,,,,,,,,,,,,,
GIG33;RPL35A,0.00018174642978054998,0.0003237987527529178,0.0024153895578898914,0.000208775105751343,0.00035298875109220285,0.0003045783031721342,0.00034602787085900784,0.0005944910756089085,0.00036498203581238065,0.00021489196228411644,0.00039295723561058756,0.00067002668887513,0.00021737514424307564,0.0005077303217425418,0.0001383333098639017,0.00018306449664582815,0.00046219436380202,0.00022493182421362586,0.0004533810226198087,0.0005659015125501773,4.9777263569199074e-05,0.0003859429704633108,0.00037251682184900355,0.0002284300115062449,0.00037734412436045607,0.0005457196768571292,0.0004908084832891596,0.0002612087806816815,0.00047469938101670357,3.219895101423177e-05,0.00044821571927979834,0.00032401410688815313,0.0008920603765844458
HSPG2,,,,,5.392484006167806e-06,5.108824252340456e-06,,,,,,3.3468719913389002e-06,,,1.976094768027917e-06,,,,,,,,5.247179112388287e-06,,,,,,,,,8.369816158157612e-06,3.707355642080281e-06
RARS2;RARSL,1.1485393744439633e-05,1.0612340391392642e-05,,1.8207642279725624e-05,1.5876064903058295e-05,1.3689070585249021e-05,2.3944296434522253e-05,1.9546650128131677e-05,8.640452544329784e-06,5.299857243662394e-06,6.591895135498921e-06,1.7211396203494405e-05,1.681585226385761e-05,1.3088114939899337e-05,6.058564953719841e-05,9.458671132868934e-06,,1.4480811672028832e-05,2.444766228629218e-05,1.838310444683075e-05,3.4587248821318183e-05,6.3016624319121985e-06,6.828556216070454e-06,1.6202094527497146e-05,8.34183493539552e-06,1.4627247613589555e-05,6.208262342303069e-06,1.6774661759157098e-05,1.6524512860262416e-05,5.703044014587419e-05,3.6612980433665105e-06,7.071848022135361e-06,3.6507092764336934e-06
DLEU8;RNASEH2B,1.0120870975511057e-05,,1.1800330863639059e-05,,,1.243637940421648e-05,4.9698133746313284e-05,2.4936605770131925e-05,4.4589899066088325e-05,6.435675999316169e-06,,8.003281674523667e-06,2.5408433077089975e-06,,,0.00016619927532580305,0.00014831792644524829,0.00021125641492314792,3.27322860387679e-05,7.179279389824533e-06,,3.206218643579581e-05,1.906364267497658e-05,2.4781247297575062e-05,1.66296684997754e-05,8.783419256343319e-06,1.4595133124260749e-05,1.8353748314011256e-05,,6.944032157450074e-06,1.6017181008314124e-05,,8.983596750200333e-06
SMTN;SMSMO,,,6.552849362127452e-06,,,,,,,,,,,,,,,,,,5.4743557714226044e-06,,,,,,,,,3.358317274369773e-05,2.4692387485428245e-05,,
CROCC;KIAA0445,,,,,6.934734933509609e-06,3.0290745553484266e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOK1;STK25;YSK1;DKFZp686J1430,,,,,2.483950092095916e-06,,,,,,,,,,,,,,,,,4.338715118375421e-06,5.828890395757756e-06,,4.066882190745054e-06,,,,,,,,2.38177235075378e-06
CMT4B2;KIAA1766;MTMR13;SBF2;DKFZp667L246,,,2.8000203288784154e-06,,3.2008540035704392e-06,,,1.0251167728463733e-06,1.846062878039774e-06,,,,,,,,,1.267555270567839e-06,,,,,2.7792069623971505e-06,,,,,,,,,,
KIAA2002;SGK269,,,,1.9131442302624325e-06,1.4529640392692652e-06,,,,1.6992195232732278e-06,,,,,,,,,,,,,,,,,,,,,,,5.71068123446862e-06,2.6342394497973633e-06
SMSMO;SMTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEXA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.304065594224211e-06,,,
BM-043;IPLA22;IPLA2G;PNPLA8;hCG_17116;IPLA2(GAMMA),,,,,1.674734109292114e-05,1.476515338328495e-05,4.588250076347699e-06,3.6371678154899433e-06,5.093912601143864e-06,,,,5.761384809137571e-06,,1.0138011238162234e-05,,,,,,4.798340003836801e-06,2.1313076075538055e-05,2.973232621291966e-05,1.7686592168916783e-05,,8.207060091288234e-06,9.428119111376566e-06,,,3.5114195549016924e-05,3.883435385238525e-06,3.721876163090529e-06,4.483573043137736e-06
INPP5D;SHIP;SHIP1,6.27435212675119e-06,,,2.2619224566685436e-05,2.2102167490750472e-05,,1.184628237438257e-05,1.0491759805521307e-05,,1.0152457301789925e-05,1.600163242414774e-05,,1.8867609676110037e-05,8.752862383008564e-06,3.181762568416754e-05,,,,2.3687124226687895e-05,,,3.2714789869940036e-05,1.9142642516410253e-06,,,,,,,,1.878049710505359e-05,,
GCP5;KIAA1899;TUBGCP5,,9.45514452470934e-06,,,,4.55553054411758e-06,,,7.69296026527716e-06,,,,,,,3.3105498040415382e-06,,6.500232719725749e-06,,,,,,3.09381372402321e-06,,,,,,,,,2.602976512606943e-06
CTL2;PSEC0210;SLC44A2,,,,,,1.6375590249460244e-06,,,2.39424996244341e-06,4.871976352416458e-06,7.244881559452378e-06,2.0964721721594215e-05,,,,8.663375244880079e-06,,7.697521408137408e-06,2.4515250636769294e-06,,,6.123252029754857e-05,2.5575485641545226e-05,7.91934315032139e-05,9.249571033357407e-05,6.676957521744618e-05,6.992783147771639e-05,,,,,1.3712035181931876e-06,
UBLCP1,7.193792195455925e-05,9.365137789698062e-05,,0.00014326058238977218,9.402229888831239e-05,6.584487277452538e-05,6.950356489876756e-05,6.607061349655333e-05,4.00744424950829e-05,8.756996409747686e-05,8.626950178392977e-05,2.463123014359096e-05,7.142049949385257e-05,4.632965864172961e-05,6.56988500943071e-05,0.00011694216391100838,4.8836737686833295e-05,4.114195316177116e-05,4.282588413695391e-05,,,9.118704351046545e-05,8.346451787965599e-05,5.9068665826689896e-05,3.807935573696802e-05,5.031663777819138e-05,3.31624845458172e-05,0.00011472994143746659,5.9645497508081263e-05,9.427200055170913e-05,8.34128736924898e-05,8.260758366080974e-05,0.000128256755486594
PLXN4;PLXNA3;SEX,,,,,,4.686277078061051e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK17;PCTK2;hCG_33122,,,,,,,,,,,,,,,,,,1.799293062361468e-05,,,,,,,,,,,,4.6295600677675e-06,,,
TAF2D;TAF5,,1.7828309775355289e-06,,,1.8920554746943702e-06,9.46008335002239e-07,7.2213281491512235e-06,1.501316782702402e-05,1.2164646395294262e-05,,,5.2388878571453824e-06,,,,8.189495070084986e-06,1.085349586679718e-05,1.0304950391928496e-05,8.49601631472538e-06,,,,7.220460376870012e-06,,8.018139206568626e-06,,1.3451572621144495e-05,6.606003080948161e-06,,,3.7267484843950773e-06,,3.7315670482402845e-06
AF9Q34;AIP1;DAB2IP;KIAA1743;RP11-298A17.1-010,,,,2.6633406172604205e-06,,,4.188196798758656e-06,,3.6475939716303525e-06,3.7538090036784176e-06,,,2.228634674155153e-05,3.55055382134008e-05,6.307013612115891e-06,,,,,,,,,,,,,,,,,,1.7176166816843424e-06
CSB;ERCC6,,,,4.429530662469074e-06,1.2322472728866878e-05,1.0669816804351829e-05,6.731364073529323e-06,2.046917502187197e-05,3.639338814021407e-06,1.7732140822332676e-05,1.0164833983511742e-05,5.484058793214858e-05,,,,,,3.3817298068446563e-06,8.251432241350267e-06,,,,1.8445986611763384e-05,6.529698994054352e-06,2.2343005476226424e-06,1.808304709213774e-05,6.595322863612564e-06,,,,,8.707989944701626e-06,2.354741562255571e-06
KIAA1597;SGA72M;SLP2;SLP2A;SYTL2,,,,,,,,,,,,,,,,,,,,,,,,,1.2155997216553277e-05,3.660779858399345e-05,8.204990085375959e-06,,,,,,
F5;factor V,,,,,,,,,,,,,,,3.7160005389599544e-06,,,,,,,,,,,,,,,,,,
nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECPR1;KIAA1358,,,,,9.804441638040537e-06,1.4901705040399474e-06,,,3.073346233638648e-06,,,,,,,3.347550411038091e-06,,9.079520330514943e-06,,,,,3.61023015239028e-06,,,,,,,,,,
SRFBP1,,,2.8419614619997475e-05,,,9.601541488660715e-06,,1.030232721372827e-05,1.1332076281038629e-05,2.5720308397068887e-05,6.354045054506453e-06,3.2537793763096156e-05,,,6.0242192331870686e-06,2.4263090929949824e-06,,1.644140416739895e-05,,,,1.2140823210070807e-05,2.1264192201325817e-05,2.357160537024028e-05,9.26144158783866e-06,,1.0714183016826658e-05,6.369696971017352e-05,1.957634749288451e-05,6.60756924937018e-06,1.2787748418050149e-05,1.325927929940571e-05,2.0202785339885358e-05
ACP2,,1.2038300266378179e-05,,9.288973252644505e-06,2.2363041291268835e-05,5.339357039844007e-06,,,3.265656409745382e-06,8.018740729927054e-06,4.557107672527712e-06,,5.390522749148338e-06,1.5120811532041795e-05,9.952559171771866e-06,,,1.2489869636289465e-05,,,,2.1873492679377214e-05,2.1026737312559953e-05,1.0630609411170917e-05,,,6.070983612869015e-06,,,,,3.99342855361565e-06,
DYRK;DYRK1A;MNB;MNBH;MNB/DYRK,1.0376667201609037e-05,,,1.4929721702753137e-05,,4.094010600748227e-06,1.459809146807289e-05,3.737165573068882e-05,1.589569383462681e-05,,,3.3183416805562813e-06,4.206044693494567e-06,,,3.2099193871159746e-05,2.4173840105471968e-05,4.3786668720343576e-05,1.405614853144063e-05,,,4.734184019726102e-06,,5.7772766103950555e-06,7.024454309208454e-06,1.4909140700848412e-05,1.121545922039966e-05,,,,,,1.119188526711748e-05
ABL2;ABLL;ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.371870939773607e-06,,,
C20orf74;KIAA1272;RALGAPA2,,,,,,,,,,,,,,,,,,,,,,,2.208370255931559e-06,,,3.7753968861978045e-06,,,,,,,
BOMB;WWC2,,,,,,,,,4.10449271594003e-06,,,3.865993345129557e-06,,,1.373652143918738e-06,,,,,,,,,,,,,,,,4.583065704750714e-06,3.6510259427034593e-06,7.426227496659191e-06
199G4;RBM22;ZC3H16,2.9234581982176557e-05,1.3765664212602797e-05,2.9709762799620546e-05,1.9007881348317935e-05,1.39703042902834e-05,7.752771121673554e-06,5.5420581781332956e-05,0.00010017015353927469,4.804779802861795e-05,4.4286786819201775e-05,2.631978212960673e-05,4.45040056536642e-05,1.968678884492909e-05,5.248812999165558e-06,4.836740288316179e-06,2.3174166653872274e-05,,4.6609871479474875e-05,4.925999208312409e-05,1.6075439478680967e-05,0.00029939394871976053,,1.3239173970483123e-05,1.5307707729593904e-05,2.2061680559587103e-05,1.5557063102421807e-05,4.2395333953036255e-05,4.905968686634558e-05,,0.00018711462060714757,2.7152328765029496e-05,4.297638868981297e-05,2.1360983736604887e-05
A4;AD1;APP,3.265313533769253e-05,4.004526496269536e-05,4.484883688116575e-05,5.6848591946540635e-05,6.993971619613688e-05,7.540948292045845e-05,2.2914589445093014e-05,2.137087673991286e-05,3.862437716313404e-05,8.523405916273812e-06,1.3557645999034426e-05,2.4404004820398467e-05,3.5822911751541376e-05,4.469450176574156e-05,3.259183164666243e-05,,,,,,,3.562461135525197e-05,2.8773049250439942e-05,1.93723881296212e-05,3.322259806014096e-05,4.552255332320023e-05,3.586344958808502e-05,1.6857950407641016e-05,3.5540183468094404e-05,6.049099433277791e-06,4.926189151890526e-05,3.9715580876195446e-05,4.378025122561895e-05
ABCB6;MTABC3;PRP;UMAT,5.533576118259001e-06,2.1430937589291717e-05,5.863840982334387e-05,,,,1.8937039301770993e-05,2.3121358068657167e-05,1.3263418993687397e-05,3.176341374289541e-05,3.1481853234488514e-05,5.404021921852911e-05,6.580833200428815e-06,,4.120536526628058e-06,,,5.258403464712269e-06,4.906912771036704e-05,3.4540439134354434e-05,0.00017981379965742618,6.087922779726052e-05,0.00010303075660840946,0.00012146136616360982,1.8600070569955044e-06,1.0227926849989059e-05,3.847273495622793e-06,,9.519511556383862e-06,2.1334856365563815e-05,,,
ABHD12;C20orf22,5.2187908028687174e-05,2.1326430491625205e-05,0.00025519207571614576,0.0002344972274977549,0.00015837909815931598,7.65675873852344e-05,7.881739566074298e-06,1.3464472369933367e-06,1.1697053849884856e-05,1.2104285860891119e-05,5.113100039738643e-06,4.958166447497653e-06,4.2473092472848536e-05,2.863552173615283e-05,2.054488753890601e-05,2.747059877469365e-05,2.0904878376964675e-05,2.097267879112519e-05,6.906839080865351e-06,,1.7697911467175207e-05,2.3529902907485016e-05,2.755344390748438e-05,2.8274449735473923e-05,4.4606751006629104e-05,2.6513655758504174e-05,3.6287166764194115e-05,2.2487686176167684e-05,7.778299571103114e-06,,3.056371093149528e-05,,1.7835785855164205e-05
ABI1;SSH3BP1,6.026537847719499e-05,5.030129563708238e-05,8.532006633703464e-05,8.534315860559215e-05,5.923424614207698e-05,3.240014567561178e-05,0.00012263320552954266,3.912977398926045e-05,4.205546984400104e-05,5.3341493547466896e-05,3.724536974102062e-05,3.5226549233754476e-05,4.360465786074425e-05,2.7800467572363855e-05,2.2143117689776786e-05,6.492652001289209e-05,7.309735209478057e-05,7.982793691125406e-05,7.288435884603264e-05,4.5497847921605333e-05,7.97111396219121e-06,2.970524475866885e-05,2.5170444732084463e-05,1.347693586549499e-05,3.4698251612715484e-05,6.072766928271457e-05,1.7813532915854797e-05,6.469932830014976e-05,4.244208056499552e-05,,4.46406062018033e-05,4.826762376852171e-05,6.855012473325766e-05
ABI1;SSH3BP1;hCG_25238;RP13-16H11.4-003;SSH3BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADCK3;CABC1;PP265;RP5-1087E8.1-002;RP5-1087E8.1-003,,,1.0015651034763671e-05,,,,3.6260607887261756e-05,4.4401775786115704e-05,3.6790482984877426e-05,7.17987976647641e-06,4.961800401909153e-06,8.992927705236632e-06,6.087947284067467e-05,6.373589670669203e-05,2.9171298972758963e-05,,,7.143152226928665e-06,1.5569273137780805e-05,,2.451280544190429e-05,3.063713393269958e-05,7.47315326336617e-05,3.847469286475318e-05,,1.1548527511813775e-05,3.5880795296769023e-06,1.3349124143370048e-05,,7.571409285798211e-05,,,
AFAR;AFAR1;AKR7;AKR7A2,9.264540589058841e-05,0.00013373995463586994,,0.00042390516905421494,0.0005121095392627011,0.00011800678074462453,8.812904835624316e-05,0.000185596310883856,0.00010835014311067983,0.00010069714829031106,9.561615818407393e-05,4.3004915840927825e-05,0.00024077638139382809,0.0003600618431662795,0.0001985334859953417,0.0008161690574603437,0.0008132566912083487,0.00026218624604871496,7.099231488886946e-05,0.00015174935531895664,0.0002169292017928406,0.00016311583931734227,0.0002487504580257769,0.00020442554376646764,7.359453946852917e-05,0.0002735694600776622,0.00012810499404282454,0.00023520945298899847,0.0003598849335219346,0.0001077811277291278,3.872523692671626e-05,0.00013004328119209702,5.926936159423875e-05
AHR;BHLHE76,,,,4.1518123110033904e-05,5.2700879824417525e-05,2.9972223529646748e-05,,,,,,,7.407606143456292e-06,,,,,,,,,,,,,,,,,,,,
AIFM2;AMID;PRG3,3.6528588279177155e-05,3.9305757603469756e-05,,,1.66557374266453e-05,2.1800676118013964e-05,,,4.7443256278673655e-06,3.560239150606469e-05,3.4086412075897465e-05,3.698682922636344e-05,6.950177292795953e-05,4.0950206895803996e-05,6.570898644809204e-05,,,,1.826006578012049e-05,,1.9044957955826934e-05,,,,,9.643476206933765e-06,1.640480455446865e-05,4.247435298042872e-05,1.8142104551592386e-05,0.00011605950751867865,6.940792859071915e-05,2.011406822500744e-05,3.6749145850953016e-05
AML1;CBFA2;RUNX1,,,,,,,,,,,,,,,,6.072354616896738e-05,5.922644224656906e-05,0.0001337426442381261,1.6694727616724985e-06,,,,,,,,,,,,,1.58954533520313e-06,
ANP32B;APRIL;PHAPI2;RP11-535C21.1-003,0.00025992430317264137,0.00031558777504354777,,0.0002564464623152509,0.0001693845776898585,0.00011532699149779827,0.00013891849847185816,0.0001326142945743055,0.0002311034821618869,0.00030304852297838314,0.0004682106520868782,1.41334146991001e-05,0.00048723321099243625,0.0005275177778109091,0.0005288332683015817,0.0005869000220224573,0.0005890764286637225,0.00011116188572092606,4.276754664328643e-05,,,0.0008889987189082414,0.0007236255440384739,0.0005317789738342558,0.0010145152787656066,0.0006329532195907991,0.0006508592188113608,0.0007596853858319442,0.0014548246984203554,,0.00023732259228952468,0.0006565894781542189,0.0005334776745100063
APG4B;ATG4B;AUTL1;KIAA0943,1.7554719254106295e-05,2.2059017821209437e-05,3.3945888817185964e-06,1.8459448099136664e-05,2.166600632930547e-05,2.6288085757678343e-05,4.43158496736823e-05,6.232802125659805e-05,6.2147332038488e-05,9.824222088256037e-06,7.2725931062995005e-06,4.134139261879657e-06,3.078023159436936e-05,2.54955332774135e-05,5.242781621068078e-05,5.718947711652944e-05,5.915952048733308e-05,7.26179367536957e-05,3.1407280822358774e-05,3.915974496569447e-05,7.240574362965632e-05,1.234977755514129e-05,1.4992218016408815e-05,2.6412661261526585e-05,4.3733233806311425e-05,7.525937603027072e-05,4.912788418972757e-05,2.0512602863662247e-05,2.1260607281587525e-05,5.314760802975237e-05,1.2003588078183855e-05,4.585512892992961e-05,5.251329257863653e-05
ARC105;CTG7A;MED15;PCQAP;TIG1;TNRC7;DKFZp686A2214;DKFZp762B1216,5.716587934593724e-06,7.656374560036193e-06,,2.0074406413121333e-06,7.35984834844952e-06,3.5600898825401253e-06,3.1109718438754954e-06,5.723851257319095e-06,9.735393031298307e-06,5.341609943251732e-06,4.966326752397744e-06,5.34357737190272e-06,,,6.675453396657289e-06,3.563314259673376e-06,,4.948446798095147e-06,8.856137233781982e-06,7.119079695389888e-06,4.3265030901209875e-05,2.562666756297415e-06,6.202087500715179e-06,3.198815278254297e-06,4.632555083014242e-06,2.528282585439863e-05,7.465073027687437e-06,,1.1385540839203277e-06,,6.977985835041211e-06,1.253495903166182e-05,7.830802113474783e-06
ARF1GAP;ARFGAP1;hCG_23411;RP11-261N11.1-004,2.2711137589200497e-05,1.4628849486305017e-05,8.917419231276577e-06,2.3945323700041196e-05,5.976320304153049e-05,4.610987690843472e-05,2.085845229662546e-05,1.760878291678533e-05,2.340035733111336e-05,7.573962868497239e-06,2.3796565994508457e-05,2.2949123447238688e-05,,3.082514302310961e-05,3.554673923627005e-05,5.050915765483413e-06,,1.1132351368095733e-05,1.4194475113022777e-05,1.297641883716619e-05,,7.547639264863201e-06,,2.0769983983624928e-05,1.7844714005010885e-05,8.833089142264708e-06,1.3677794063813002e-05,2.6493770618914464e-05,1.2618701451824385e-05,1.1645783801342767e-05,3.433705811546872e-05,7.636281311027236e-05,6.721717397142675e-05
ARF3,,,,,,,,,,1.110514341829375e-06,,,,,,,,,,,,,,,,,,,,,,,
ARFIP1;hCG_26981,,,,,,,,,,,,,,,,,,,,,,,,,2.245352815240505e-06,,,,,,,,
ARI2;ARIH2;HT005;TRIAD1;hCG_1779445,2.3970985453006526e-05,2.6869350684749323e-05,2.083863099924237e-05,3.816161206269461e-05,4.740999021464917e-05,2.9900948354548376e-05,4.9299110170754006e-05,0.00016332337260126556,5.7145559516135655e-05,2.424137063245151e-05,8.784201509784208e-06,1.3466046261087195e-05,2.4067494608288606e-05,,1.5736776190967416e-05,3.7894495173063957e-05,2.6612682041152155e-05,8.945938442139413e-05,3.5541220510642804e-05,,1.5998932946976338e-05,1.0251516974302557e-05,1.941609503673691e-05,1.184873977884338e-05,6.079118259427759e-06,,1.103654302286567e-05,4.353782926221525e-05,0.00012499443144093833,3.1009497120936166e-05,2.1497951734988993e-05,3.0038961819325078e-05,1.7143056218874606e-05
